( 005_yoruba_female_headset_0001 "yoo ka iwe emi nyara" )
( 005_yoruba_female_headset_0002 "akoko yẹn la wa bayii" )
( 005_yoruba_female_headset_0003 "ẹmi igbọra ẹni ye ibagbepọ" )
( 005_yoruba_female_headset_0004 "abi loju eeyan ireti wo" )
( 005_yoruba_female_headset_0005 "meje sọnu sode bii igba" )
( 005_yoruba_female_headset_0006 "ero imo sayensi eto eko" )
( 005_yoruba_female_headset_0007 "ọlọrun ọrun oun aye tika" )
( 005_yoruba_female_headset_0008 "bẹni lẹyin ọpọ ọdun ipolongo" )
( 005_yoruba_female_headset_0009 "ha ọjọ ngori ọjọ oṣu" )
( 005_yoruba_female_headset_0012 "bọ tan patapata lọwọ ewu" )
( 005_yoruba_female_headset_0013 "ipinlẹ ọyọ ri yeye" )
( 005_yoruba_female_headset_0014 "ori kẹsan an akoko yẹn" )
( 005_yoruba_female_headset_0015 "tete pe ọpọ eniyan pee" )
( 005_yoruba_female_headset_0016 "datọ lẹnu igbin laarin ẹgbẹ" )
( 005_yoruba_female_headset_0018 "eleyii yani lẹnu pupọ ṣugbọn" )
( 005_yoruba_female_headset_0019 "gbongbo ẹgbẹ ahmaddiya tun pinya" )
( 005_yoruba_female_headset_0020 "oyan ale gbẹ ọkọ iwọ" )
( 005_yoruba_female_headset_0021 "eko labẹ ijọba ibilẹ erekusu" )
( 005_yoruba_female_headset_0022 "adekọya ku abọ sibi ku" )
( 005_yoruba_female_headset_0023 "ti a fi ipa si" )
( 005_yoruba_female_headset_0024 "igba tadegoke n lo" )
( 005_yoruba_female_headset_0025 "ti o ṣe koko ninu" )
( 005_yoruba_female_headset_0026 "ni lati mo o gbọdọ" )
( 005_yoruba_female_headset_0028 "tilẹ jẹ pe awọn akẹkọọ" )
( 005_yoruba_female_headset_0029 "ijọba naa gbe fun awọn" )
( 005_yoruba_female_headset_0030 "ohun gbogbo to ba le" )
( 005_yoruba_female_headset_0031 "kikọ ede yoruba ni ile" )
( 005_yoruba_female_headset_0032 "ṣe eto ati munu ẹni" )
( 005_yoruba_female_headset_0033 "ati aja to fo ju" )
( 005_yoruba_female_headset_0034 "bi i dọla mọkanlelaaadọrin nkan" )
( 005_yoruba_female_headset_0035 "kọkọ ko wa si idi" )
( 005_yoruba_female_headset_0036 "ọpọ ninu ọrọ yii lo" )
( 005_yoruba_female_headset_0037 "bi bi inu oloogbe haruna" )
( 005_yoruba_female_headset_0038 "iṣẹ ere gbigbẹ wọn ko" )
( 005_yoruba_female_headset_0039 "fun oṣu mẹfa tabi ju" )
( 005_yoruba_female_headset_0040 "ero yii lọkan ki wọn" )
( 005_yoruba_female_headset_0041 "aarẹ orilẹ ede igbakeji rẹ" )
( 005_yoruba_female_headset_0042 "ọjẹ larinnaka pinnu lati lọ" )
( 005_yoruba_female_headset_0043 "tu ọmọ rẹ ọjẹlade silẹ" )
( 005_yoruba_female_headset_0044 "jẹ ọga ọlọpaa tẹlẹ bayii" )
( 005_yoruba_female_headset_0045 "guusu iwọ oọrun ilẹ naijiria" )
( 005_yoruba_female_headset_0046 "ṣugbọn aijade awo orin naa" )
( 005_yoruba_female_headset_0047 "ra riraja lori ẹrọ ayarabi" )
( 005_yoruba_female_headset_0048 "titi di oṣu kejila lẹyin" )
( 005_yoruba_female_headset_0049 "ọsa meji lo yọ loju" )
( 005_yoruba_female_headset_0050 "eniyan gba owo lọwọ wọn" )
( 005_yoruba_female_headset_0051 "ajọ ohun yoo nilo ọgọta" )
( 005_yoruba_female_headset_0052 "ye ki eyi tun mu" )
( 005_yoruba_female_headset_0053 "ṣalai gbe iwe atumọ lori" )
( 005_yoruba_female_headset_0054 "si fi eyi han nipa" )
( 005_yoruba_female_headset_0055 "de tan bayii aya mi" )
( 005_yoruba_female_headset_0056 "ọrọ ọ aropọ afarajorukọ ọrọ" )
( 005_yoruba_female_headset_0057 "oluwa yoo wa pẹlu yin" )
