( 017_yoruba_female_headset_0001 "legbara fẹ dori aye" )
( 017_yoruba_female_headset_0002 "oṣu erena oṣu kẹta ọdun" )
( 017_yoruba_female_headset_0003 "ali amofin adebayọ shittu ọgbẹni" )
( 017_yoruba_female_headset_0004 "kijikiji lẹẹba eti-ọsa eko igi" )
( 017_yoruba_female_headset_0005 "ri oju rere oriṣa ẹsin" )
( 017_yoruba_female_headset_0006 "ṣere ifẹ lẹni ọdun mẹrindinlogun" )
( 017_yoruba_female_headset_0007 "rere nfe idoko owo rere" )
( 017_yoruba_female_headset_0008 "awọn iwe asọniji miiran bẹẹ" )
( 017_yoruba_female_headset_0009 "ẹkọ iwa itẹriba iwa ibọwọ" )
( 017_yoruba_female_headset_0010 "loun pada lẹyin ọpọlọpọ" )
( 017_yoruba_female_headset_0011 "lile mo tun da yẹn" )
( 017_yoruba_female_headset_0012 "igbọra ẹni ye ibagbepọ alaafia" )
( 017_yoruba_female_headset_0013 "igba ijọba kabiyesi alayeluwa ọba" )
( 017_yoruba_female_headset_0014 "mu ero aye kuro lọkan" )
( 017_yoruba_female_headset_0015 "owo agbọn tita bẹẹ lawọn" )
( 017_yoruba_female_headset_0016 "mọ lode oni ọmọde oni" )
( 017_yoruba_female_headset_0017 "bii ikẹnnẹ rẹmọ ode rẹmọ" )
( 017_yoruba_female_headset_0018 "akẹkọọ olukọ gbọdọ wo ọjọọ" )
( 017_yoruba_female_headset_0020 "ile ẹkọ sẹkọndiiri onipele keje de" )
( 017_yoruba_female_headset_0021 "ọrẹ gidi miiran ọrẹ rẹ" )
( 017_yoruba_female_headset_0022 "l'ile l'ile laa b'ọkunrin ogun" )
( 017_yoruba_female_headset_0023 "ọta omi kii wẹ omi iyọ" )
( 017_yoruba_female_headset_0024 "fẹ lee bọ lọwọ ẹsẹ" )
( 017_yoruba_female_headset_0025 "ẹgbẹ awo ẹgbẹ ọmọọoodua ẹgbẹ" )
( 017_yoruba_female_headset_0026 "jẹbi nitori naa kilo tun faa" )
( 017_yoruba_female_headset_0027 "lẹẹkan ṣoṣo ṣugbon lẹyin eyi" )
( 017_yoruba_female_headset_0028 "eleyinju gẹ legberuu ọkọ laye" )
( 017_yoruba_female_headset_0029 "idasilẹ ijọba ibilẹ waye lọkanojọkan" )
( 017_yoruba_female_headset_0030 "n wi ti de o" )
( 017_yoruba_female_headset_0031 "ti a fala si nidii" )
( 017_yoruba_female_headset_0032 "yoo wa ni ikawọ ijọba" )
( 017_yoruba_female_headset_0033 "lai fi ẹsun kan an" )
( 017_yoruba_female_headset_0034 "awọn olukọ ede yoruba lati" )
( 017_yoruba_female_headset_0035 "o ri i wi pe" )
( 017_yoruba_female_headset_0036 "ko yọ awọn eniyan lẹnu" )
( 017_yoruba_female_headset_0037 "alifabẹẹti to da lori ede" )
( 017_yoruba_female_headset_0038 "jẹ nkan iwuri pe awujọ" )
( 017_yoruba_female_headset_0039 "ladọja se apejẹ pataki fun" )
( 017_yoruba_female_headset_0040 "ohun mẹrin to ṣe koko" )
( 017_yoruba_female_headset_0041 "ngbero lati kọ ọrẹ mi" )
( 017_yoruba_female_headset_0043 "ba fẹ gba iṣẹ si" )
( 017_yoruba_female_headset_0044 "ọna sotọ ninu aṣa ati" )
( 017_yoruba_female_headset_0045 "aleefa gege bi adajọ agba" )
( 017_yoruba_female_headset_0046 "leto leto gẹgẹ bi aṣa" )
( 017_yoruba_female_headset_0047 "jẹ a faani fun gbogbo" )
( 017_yoruba_female_headset_0048 "di ọmọ ọba ko kere" )
