( 035_yoruba_male_headset_0001 "sile labele je okan lara" )
( 035_yoruba_male_headset_0002 "akoonu kọrikulọọmu la gbọn yẹbẹyẹbẹ" )
( 035_yoruba_male_headset_0004 "aagun da bo mi lojiji" )
( 035_yoruba_male_headset_0005 "kan si agbẹjoro ti o" )
( 035_yoruba_male_headset_0006 "bi a ba n sọrọ" )
( 035_yoruba_male_headset_0007 "gbogbo ohun ti o wa" )
( 035_yoruba_male_headset_0008 "ati bẹẹ bẹẹ lọ ni" )
( 035_yoruba_male_headset_0009 "awọn naa o jẹ bẹẹ" )
( 035_yoruba_male_headset_0010 "yoo gun gbọọrọ to yii" )
( 035_yoruba_male_headset_0011 "jade nipa awọn eniyan wọnyi" )
( 035_yoruba_male_headset_0012 "ta felefele niwaju wa nile" )
( 035_yoruba_male_headset_0013 "to ri gba lati oke" )
( 035_yoruba_male_headset_0014 "gba pe ẹkọ ede yoruba" )
( 035_yoruba_male_headset_0015 "rẹ pe jaala epo bi" )
( 035_yoruba_male_headset_0016 "ẹgbe fun ofin eto ẹda" )
( 035_yoruba_male_headset_0017 "dide lati tun ṣe iṣẹ" )
( 035_yoruba_male_headset_0018 "ṣe laa kalẹ ko gbọ" )
( 035_yoruba_male_headset_0019 "kaa ninu akọsilẹ fishman ati" )
( 035_yoruba_male_headset_0020 "tirẹ lọ si ilu miiran" )
( 035_yoruba_male_headset_0021 "ri tẹlẹ ri ki wọn" )
( 035_yoruba_male_headset_0022 "fun ere ko tẹwọn too" )
( 035_yoruba_male_headset_0023 "wọn mọọn ka eleyii iru" )
( 035_yoruba_male_headset_0024 "ede yoruba suwọn ju ede" )
( 035_yoruba_male_headset_0025 "idagbasoke de ba ilu idiko" )
( 035_yoruba_male_headset_0026 "atẹ itẹwe naa lagbara alawura" )
( 035_yoruba_male_headset_0027 "yoo jẹ aadọta ninu ida" )
( 035_yoruba_male_headset_0028 "rẹ kankan sori fidio kesẹti" )
( 035_yoruba_male_headset_0030 "ṣeeṣe ki wọn ma le" )
( 035_yoruba_male_headset_0031 "wa lọ sọ oun da" )
( 035_yoruba_male_headset_0032 "orin apala atijọ bii ina" )
( 035_yoruba_male_headset_0033 "agbejọrọ sọrọ lori ẹrọ tẹlifoonu" )
( 035_yoruba_male_headset_0034 "ọga ile iwe wọnyi gbọdọ" )
( 035_yoruba_male_headset_0035 "tabi oriki fala nipa oju" )
( 035_yoruba_male_headset_0036 "ẹyin agba ẹ timi lẹyin" )
( 035_yoruba_male_headset_0037 "la fi igi ọmọ gbẹ" )
( 035_yoruba_male_headset_0038 "ọrọ o orukọ ọrọ iṣe" )
( 035_yoruba_male_headset_0039 "ẹja inu kọ ga ki" )
( 035_yoruba_male_headset_0040 "ilẹ yara ọmọ owo owo" )
( 035_yoruba_male_headset_0041 "agbekalẹ ọkọọkan ewi alohun da" )
( 035_yoruba_male_headset_0042 "ileiwe alakọbẹrẹ ọdun wo leyi" )
( 035_yoruba_male_headset_0043 "ọkọ ojuomi pẹlu ale ẹ" )
( 035_yoruba_male_headset_0044 "lokowo aṣewo tabi ifipa mọmọ" )
( 035_yoruba_male_headset_0045 "ṣugbọn kaka ko san lara" )
( 035_yoruba_male_headset_0046 "ma tase ọpọ eeyan kadara" )
( 035_yoruba_male_headset_0047 "aye awọn eda eeyan awujọ" )
( 035_yoruba_male_headset_0048 "gbọ itan a maa gbe" )
( 035_yoruba_male_headset_0049 "iṣẹ ṣiṣe idiwọn ara ẹni" )
( 035_yoruba_male_headset_0050 "ji ni ji ni mu" )
( 035_yoruba_male_headset_0051 "ọgbẹni rotimi babatunde aya folorunso" )
( 035_yoruba_male_headset_0052 "ọjọ ajẹ ọjọ kẹtala oṣu" )
( 035_yoruba_male_headset_0053 "ailopin ṣugbọn iwe mimọ sọ" )
( 035_yoruba_male_headset_0054 "i ẹranko ọsin pọ niyẹ" )
( 035_yoruba_male_headset_0055 "ọdun keji niyi gẹgẹbi iroyin" )
( 035_yoruba_male_headset_0056 "ẹsẹ pẹlu ilara iwa aṣiwere" )
( 035_yoruba_male_headset_0057 "ila kọkanla titi de ila" )
( 035_yoruba_male_headset_0058 "kii gbokere mọ didun ọbẹ" )
( 035_yoruba_male_headset_0059 "iroyin naa woye wi pe agbara" )
